a1426685460,4925.266,4927.035,4925.097,4926.831,0
1,4923.649,4925.612,4923.55,4925.461,0
2,4925.187,4925.187,4923.909,4923.909,0
3,4924.944,4925.926,4924.338,4925.33,0
4,4923.684,4925.289,4922.863,4924.966,0
5,4923.873,4924.288,4923.431,4923.948,0
6,4923.644,4923.737,4922.546,4923.737,0
7,4922.516,4923.72,4922.037,4923.582,0
8,4922.053,4922.442,4921.056,4922.442,0
9,4923.817,4924.35,4922.051,4922.113,0
10,4921.291,4923.714,4920.866,4923.714,0
11,4918.881,4921.337,4918.777,4921.337,0
12,4918.833,4919.512,4918.453,4918.801,0
13,4920.677,4920.735,4918.563,4918.738,0
14,4919.206,4920.809,4919.206,4920.666,0
15,4918.655,4918.968,4917.689,4918.968,0
16,4919.246,4919.323,4918.401,4918.712,0
17,4917.675,4919.226,4917.583,4919.226,0
18,4919.058,4919.129,4916.761,4917.653,0
19,4919.005,4919.338,4918.107,4919.036,0
20,4920.863,4920.863,4918.68,4918.867,0
21,4922.721,4922.721,4920.899,4920.901,0
22,4923.633,4923.983,4922.629,4922.629,0
23,4922.808,4923.568,4922.803,4923.469,0
24,4925.049,4925.074,4922.792,4922.792,0
25,4923.888,4925.053,4923.012,4925.053,0
26,4924.235,4924.267,4923.71,4923.907,0
27,4921.795,4924.596,4920.517,4924.366,0
28,4921.795,4922.129,4921.235,4921.776,0
29,4923.479,4923.479,4921.91,4921.91,0
30,4926.358,4926.398,4923.367,4923.607,0
31,4926.018,4926.436,4925.741,4926.436,0
32,4925.715,4926.346,4925.609,4926.033,0
33,4925.807,4925.84,4925.464,4925.505,0
34,4925.663,4926.466,4925.636,4925.859,0
35,4925.785,4925.785,4924.951,4925.577,0
36,4926.46,4926.626,4925.798,4925.827,0
37,4927.456,4927.528,4926.474,4926.474,0
38,4927.787,4927.845,4927.401,4927.401,0
39,4928.264,4928.428,4927.6,4927.799,0
40,4927.634,4928.03,4927.149,4928.03,0
41,4927.716,4927.716,4927.329,4927.646,0
42,4927.976,4928.443,4927.83,4927.83,0
43,4925.265,4928.174,4925.239,4927.984,0
44,4925.443,4925.609,4925.252,4925.267,0
