a1426512600,123.95,123.99,123.81,123.88,386693
1,123.66,123.99,123.61,123.98,276594
2,123.83,123.93,123.71,123.71,175275
3,123.45,123.84,123.38,123.829,374400
4,123.271,123.46,123.22,123.449,293636
5,123.3701,123.46,123.26,123.28,170356
6,123.45,123.51,123.37,123.38,212335
7,123.25,123.47,123.07,123.45,270317
8,123.179,123.34,123.12,123.27,129421
9,123.04,123.18,123.01,123.18,211417
10,123.0336,123.12,122.87,123.06,244573
11,123.24,123.26,123.04,123.04,168657
12,123.1849,123.2499,123.04,123.2472,117820
13,123.49,123.49,123.1855,123.19,206151
14,123.36,123.481,123.29,123.481,72364
15,123.185,123.38,123.12,123.3601,130815
16,123.0199,123.23,122.91,123.21,174754
17,122.95,123.07,122.88,123.02,170564
18,122.95,123.09,122.93,122.94,149299
19,123.03,123.16,122.88,122.96,169896
20,123.05,123.07,122.9,123.05,102685
21,123.25,123.32,123.06,123.07,203877
22,123.23,123.31,123.22,123.24,94692
23,123.2564,123.31,123.14,123.2364,150362
24,123.53,123.5301,123.1702,123.2649,255311
25,123.75,123.85,123.47,123.52,288833
26,123.6801,123.83,123.67,123.75,163650
27,123.8101,123.83,123.6733,123.68,108049
28,123.68,123.85,123.66,123.8199,189871
29,123.61,123.77,123.6,123.67,140615
30,123.64,123.68,123.6,123.62,78871
31,123.83,123.87,123.63,123.64,120362
32,124.08,124.1689,123.82,123.83,448031
33,123.878,124.0867,123.78,124.08,150981
34,123.945,123.97,123.84,123.86,79519
35,124.01,124.14,123.94,123.95,185016
36,123.96,124.071,123.9,124,125925
37,124.1,124.1436,123.95,123.979,152285
38,124.129,124.25,124.08,124.1099,207335
39,124.15,124.21,124.13,124.13,107474
40,124.1,124.17,124.04,124.154,107993
41,124.08,124.15,124.07,124.1251,94545
42,124.1238,124.195,124.04,124.07,127134
43,124.38,124.41,124.1355,124.14,227457
44,124.14,124.3762,124.1,124.3762,161152
45,124.12,124.2755,124.1,124.1399,81219
46,124.065,124.1501,124.03,124.125,138579
47,124.129,124.15,124.06,124.0601,61247
48,124.02,124.145,123.95,124.1201,132129
49,124.06,124.0872,124.0036,124.0351,56195
50,124.16,124.18,124.06,124.0601,91034
51,124.219,124.28,124.15,124.17,122878
52,124.1599,124.23,124.1364,124.21,82109
53,124.08,124.19,124.075,124.16,73204
54,124.18,124.2,124.0726,124.08,84099
55,124.0249,124.2,124.01,124.19,84743
56,124.09,124.12,124.03,124.03,97572
57,124.151,124.19,124.09,124.09,45229
58,124.17,124.22,124.11,124.1567,96088
59,124.1336,124.175,124.09,124.175,58426
60,124.15,124.2,124.12,124.14,54991
61,124.1345,124.16,124.08,124.15,50994
62,124.137,124.17,124.09,124.13,54766
63,124.234,124.27,124.111,124.12,126489
64,124.213,124.28,124.16,124.25,102967
65,124.17,124.22,124.12,124.22,125249
66,124.19,124.23,124.17,124.17,48444
67,124.28,124.33,124.1999,124.2,134509
68,124.35,124.48,124.27,124.28,218741
69,124.3599,124.45,124.3399,124.3599,129318
70,124.2452,124.39,124.2452,124.37,97978
71,124.26,124.349,124.24,124.24,63934
72,124.15,124.27,124.11,124.264,104131
73,124.09,124.215,124.035,124.15,105045
74,124.08,124.11,124.0401,124.0999,45508
75,124.14,124.14,124.0728,124.079,60925
76,124.15,124.17,124.089,124.13,49763
77,124.0455,124.1668,123.95,124.14,151724
78,124.1,124.12,124.04,124.0445,49277
79,124.182,124.19,124.04,124.1,69160
80,124.14,124.22,124.14,124.19,74569
81,124.13,124.17,124.08,124.13,67358
82,124.19,124.19,124.08,124.135,32636
83,124.15,124.2,124.13,124.18,26846
84,124.18,124.2,124.14,124.16,36617
85,124.067,124.2,124.05,124.18,67403
86,124.06,124.095,123.97,124.06,104416
87,124.099,124.14,124.05,124.0635,62279
88,124.0651,124.11,124.04,124.1,46028
89,124,124.085,124,124.06,100167
90,124.1,124.11,123.99,124.01,69727
91,124.11,124.1501,124.06,124.09,79740
92,124.1625,124.18,124.1,124.11,38295
93,124.2401,124.25,124.14,124.16,129389
94,124.21,124.29,124.15,124.23,71547
95,124.17,124.235,124.14,124.21,36318
96,124.2135,124.235,124.16,124.1751,30225
