a1426080600,124.75,124.75,124.66,124.75,597247
1,124.4,124.77,124.4,124.75,531295
2,124.52,124.65,124.33,124.4124,360654
3,124.28,124.53,124.21,124.53,332784
4,123.842,124.29,123.83,124.28,816236
5,123.47,124.01,123.4,123.85,768278
6,123.7,123.73,123.375,123.48,510160
7,123.703,123.85,123.62,123.6962,312213
8,123.69,123.87,123.51,123.7,361055
9,123.36,123.69,123.31,123.67,366800
10,123.13,123.4501,123.13,123.36,492179
11,123.05,123.14,122.68,123.1399,1334429
12,123.24,123.3,123.02,123.07,410372
13,123.3,123.4,123.2,123.26,311622
14,123.331,123.48,123.29,123.3,392613
15,123.31,123.3399,123.15,123.33,352126
16,123.13,123.31,123.04,123.31,339527
17,123.1,123.15,122.92,123.13,432461
18,122.8605,123.1001,122.84,123.1001,306108
19,122.52,122.868,122.51,122.86,668167
20,122.73,122.76,122.48,122.54,615764
21,122.89,122.9,122.73,122.73,356368
22,122.79,123.04,122.79,122.88,404552
23,122.66,122.85,122.64,122.792,327717
24,122.565,122.75,122.42,122.68,351185
25,122.84,122.896,122.59,122.59,311750
26,123.1,123.13,122.73,122.849,349514
27,123.015,123.14,123,123.09,330484
28,123.04,123.1,122.92,123.01,349025
29,122.995,123.04,122.84,123.035,249225
30,122.959,123.03,122.87,122.98,175397
31,123,123.06,122.91,122.96,218872
32,122.96,123.03,122.75,122.9999,260488
33,122.9,122.97,122.78,122.951,215210
34,123.1205,123.14,122.89,122.89,346578
35,122.93,123.13,122.9,123.125,210631
36,123.02,123.09,122.9257,122.9257,148316
37,123.3465,123.35,122.99,123.015,463197
38,123.11,123.36,123.1,123.325,303638
39,123.28,123.33,123.115,123.115,164185
40,123.1,123.33,123.1,123.27,294621
41,123.08,123.13,122.95,123.09,297416
42,123.13,123.14,123.06,123.0838,137394
43,122.99,123.15,122.95,123.12,203086
44,122.96,123.055,122.91,122.995,194140
45,122.88,123,122.85,122.96,206888
46,122.75,122.94,122.7,122.8799,336885
47,122.7801,122.82,122.7,122.75,171995
48,122.58,122.7873,122.45,122.7873,498821
49,122.57,122.69,122.51,122.58,224800
50,122.38,122.62,122.35,122.5699,351631
51,122.44,122.49,122.24,122.38,405038
52,122.45,122.58,122.41,122.4356,248465
53,122.32,122.5,122.31,122.47,206918
54,122.44,122.45,122.28,122.32,216466
55,122.41,122.53,122.41,122.44,185180
56,122.19,122.4101,122.15,122.41,510566
57,122.44,122.46,122.1701,122.2,251500
58,122.569,122.58,122.41,122.4372,307810
59,122.75,122.78,122.5701,122.58,279333
60,122.79,122.84,122.7,122.77,301990
61,122.86,122.93,122.74,122.79,269442
62,122.85,122.93,122.83,122.86,101942
63,122.78,122.97,122.77,122.855,210608
64,122.6999,122.86,122.6599,122.78,237685
65,122.59,122.73,122.56,122.692,173718
66,122.58,122.71,122.56,122.58,211075
67,122.707,122.72,122.56,122.58,210401
68,122.5757,122.75,122.56,122.705,217574
69,122.45,122.595,122.42,122.585,259333
70,122.39,122.47,122.31,122.4435,240626
71,122.49,122.55,122.35,122.37,251344
72,122.46,122.57,122.44,122.505,233879
73,122.425,122.489,122.3,122.4643,191526
74,122.2999,122.43,122.26,122.42,153432
75,122.34,122.37,122.26,122.27,247118
76,122.24,122.37,122.2,122.345,225564
77,122.168,122.29,122.11,122.235,311874
78,122.24,122.3,122.165,122.17,253715
79,122.35,122.39,122.18,122.24,328441
80,122.41,122.439,122.31,122.35,168636
81,122.34,122.43,122.31,122.4073,120280
82,122.465,122.49,122.335,122.335,176726
83,122.44,122.4901,122.41,122.47,138468
84,122.614,122.63,122.44,122.44,248885
85,122.65,122.69,122.611,122.63,150260
86,122.675,122.69,122.59,122.6567,169638
87,122.77,122.77,122.63,122.68,214930
88,122.77,122.78,122.73,122.7638,111327
89,122.69,122.7643,122.665,122.7643,202821
90,122.59,122.7,122.52,122.7,205527
91,122.675,122.675,122.55,122.59,98619
92,122.81,122.82,122.62,122.68,205043
93,122.96,122.99,122.8,122.81,275048
94,122.95,123.04,122.93,122.96,289413
95,122.97,123.0801,122.94,122.9499,169540
96,122.82,123,122.77,122.9665,148727
97,122.77,122.8496,122.72,122.82,113870
98,122.84,122.88,122.76,122.78,89426
99,122.7462,122.8301,122.72,122.83,71086
100,122.89,122.89,122.73,122.735,90867
101,123.05,123.055,122.8435,122.89,194476
102,123.03,123.132,123.01,123.041,275558
103,123.15,123.18,123.01,123.0335,131299
104,123.14,123.22,123.08,123.1435,216874
105,122.97,123.19,122.94,123.14,194066
106,123.13,123.1401,122.88,122.98,166804
107,123.16,123.24,123.095,123.132,190258
108,123.14,123.23,123.13,123.1501,148177
109,123.13,123.16,123.045,123.132,111840
110,123.09,123.14,123.03,123.13,84763
111,123.11,123.1394,123.07,123.085,97264
112,123.0401,123.14,123.03,123.11,96597
113,123.0699,123.1,123.04,123.0435,57292
114,122.86,123.11,122.83,123.065,181677
115,122.9,122.9599,122.85,122.86,63955
116,122.9599,123.04,122.9,122.9001,97339
117,123.08,123.16,122.95,122.9511,144058
118,123.11,123.15,123,123.0826,132691
119,123.17,123.23,123.085,123.12,165823
120,123.24,123.25,123.14,123.1701,192992
121,123.11,123.24,123.08,123.2299,151539
122,123.314,123.33,123.1,123.1265,204864
123,123.22,123.32,123.18,123.315,132022
124,123.28,123.29,123.22,123.23,94061
125,123.33,123.38,123.225,123.2862,191540
126,123.3501,123.365,123.285,123.33,103719
127,123.2965,123.36,123.27,123.354,91882
128,123.315,123.354,123.27,123.295,98688
129,123.33,123.41,123.31,123.32,149915
130,123.333,123.4,123.31,123.37,115283
131,123.385,123.39,123.32,123.3301,92004
132,123.54,123.57,123.377,123.3825,246731
133,123.55,123.6,123.51,123.54,171032
134,123.5865,123.62,123.51,123.54,136509
135,123.5299,123.66,123.45,123.58,230958
136,123.48,123.56,123.45,123.5201,108857
137,123.5,123.58,123.44,123.47,98367
138,123.47,123.53,123.47,123.5099,76846
139,123.45,123.56,123.43,123.47,108980
140,123.501,123.53,123.46,123.46,91383
141,123.5977,123.605,123.5,123.52,91616
142,123.5101,123.709,123.5,123.59,238982
143,123.4,123.52,123.31,123.515,241192
144,123.57,123.57,123.37,123.4,143310
145,123.51,123.58,123.4844,123.57,61041
146,123.48,123.53,123.43,123.501,56038
147,123.42,123.4865,123.3999,123.4838,73151
148,123.52,123.54,123.44,123.44,57621
149,123.6,123.62,123.48,123.53,86617
150,123.7,123.71,123.57,123.61,157211
151,123.79,123.8,123.71,123.71,172562
152,123.88,123.9,123.76,123.79,189967
153,123.75,123.9,123.71,123.8862,143088
154,123.8,123.8,123.75,123.77,52110
155,123.7272,123.8,123.6838,123.7801,68264
156,123.58,123.74,123.58,123.73,114081
157,123.485,123.64,123.46,123.5799,138113
158,123.55,123.58,123.48,123.485,108140
159,123.52,123.5699,123.49,123.55,79494
160,123.595,123.6,123.48,123.52,75052
161,123.54,123.64,123.53,123.6,59556
162,123.521,123.575,123.51,123.55,54004
163,123.54,123.55,123.48,123.525,129857
164,123.49,123.55,123.49,123.535,73926
165,123.36,123.51,123.36,123.5,159315
166,123.33,123.44,123.31,123.36,138741
167,123.4,123.4,123.32,123.33,65462
168,123.4,123.4,123.32,123.4,74712
169,123.5701,123.6,123.39,123.4,167618
170,123.64,123.66,123.56,123.575,101670
171,123.5,123.66,123.5,123.65,111022
172,123.55,123.6,123.48,123.505,84476
173,123.5301,123.6,123.52,123.54,44929
174,123.49,123.58,123.49,123.535,67333
175,123.45,123.49,123.35,123.49,108745
176,123.365,123.4599,123.359,123.4462,58950
177,123.29,123.38,123.25,123.3602,159026
178,123.2799,123.31,123.22,123.29,85683
179,123.35,123.37,123.275,123.295,60015
180,123.41,123.41,123.3438,123.363,56255
181,123.38,123.43,123.3408,123.4,47674
182,123.345,123.3799,123.26,123.3761,73693
183,123.23,123.34,123.23,123.34,64047
184,123.31,123.3199,123.235,123.24,45980
185,123.3499,123.4,123.251,123.3,51199
186,123.375,123.39,123.3238,123.35,46945
187,123.39,123.4,123.36,123.3776,25768
188,123.38,123.44,123.37,123.3801,87282
189,123.5162,123.53,123.4101,123.415,77247
190,123.59,123.59,123.51,123.514,83380
191,123.5462,123.63,123.54,123.59,125786
192,123.55,123.58,123.514,123.545,43936
193,123.5738,123.62,123.5401,123.5401,70808
194,123.586,123.59,123.56,123.5701,29804
195,123.59,123.62,123.5528,123.58,32615
196,123.675,123.69,123.58,123.6,101592
197,123.7,123.79,123.67,123.68,133923
198,123.6262,123.71,123.62,123.705,64924
199,123.64,123.73,123.621,123.6224,47008
200,123.729,123.729,123.644,123.65,32631
201,123.7801,123.79,123.72,123.73,69825
202,123.8,123.84,123.72,123.781,93073
