a1426512660,2061.28,2061.28,2055.35,2055.35,0
1,2061.6,2062.29,2061.27,2061.27,0
2,2061.76,2062.18,2061.54,2061.6,0
3,2061.49,2062.03,2061.41,2061.82,0
4,2062.46,2063.17,2061.39,2061.41,0
5,2066.53,2066.53,2062.41,2062.41,0
6,2066.04,2066.72,2065.8,2066.56,0
7,2065.52,2066.4,2065.26,2066.14,0
8,2065.18,2065.61,2064.88,2065.54,0
9,2064.78,2065.19,2064.5,2065.17,0
10,2065.21,2065.59,2064.76,2064.76,0
11,2064.52,2065.23,2064.48,2065.23,0
12,2066.12,2066.12,2064.43,2064.51,0
13,2065.67,2066.15,2065.58,2066.14,0
14,2065.1,2065.72,2065.09,2065.69,0
15,2064.81,2065.37,2064.75,2065.19,0
16,2065.81,2065.81,2064.54,2064.79,0
17,2066.25,2066.44,2066.02,2066.02,0
18,2067.7,2067.79,2066.27,2066.27,0
19,2066.96,2067.7,2066.78,2067.7,0
20,2070.07,2070.07,2067,2067,0
21,2070.58,2070.81,2070.09,2070.09,0
22,2070.21,2070.66,2070.06,2070.57,0
23,2070.33,2070.34,2069.92,2070.2,0
24,2071.02,2071.16,2070.34,2070.35,0
25,2071.08,2071.23,2070.73,2071.08,0
26,2071.66,2071.66,2071,2071.08,0
27,2070.59,2071.77,2070.59,2071.66,0
28,2070.87,2070.94,2070.53,2070.57,0
29,2070.81,2071.01,2070.74,2070.9,0
30,2071.93,2072.05,2070.72,2070.81,0
31,2072.26,2072.54,2071.89,2071.91,0
32,2071.55,2072.29,2071.51,2072.27,0
33,2071.3,2071.6,2071.21,2071.44,0
34,2071.58,2072.22,2071.3,2071.32,0
35,2071.67,2071.92,2071.41,2071.43,0
36,2072.66,2072.68,2071.66,2071.67,0
37,2072.37,2072.69,2072.22,2072.66,0
38,2072.34,2072.52,2072.32,2072.37,0
39,2072.02,2072.37,2071.94,2072.35,0
40,2072.26,2072.54,2071.99,2071.99,0
41,2072.33,2072.41,2072.13,2072.23,0
42,2073.1,2073.1,2072.28,2072.33,0
43,2072.26,2073.36,2072.26,2073.32,0
44,2072.18,2072.5,2072.18,2072.26,0
45,2071.75,2072.23,2071.74,2072.21,0
46,2072.13,2072.14,2071.75,2071.75,0
47,2072.17,2072.28,2072.08,2072.12,0
48,2072.62,2072.68,2072.04,2072.16,0
49,2073.16,2073.18,2072.63,2072.64,0
50,2073.67,2073.81,2073.07,2073.14,0
51,2072.93,2073.65,2072.93,2073.65,0
52,2072.18,2072.93,2072.18,2072.93,0
