a1426858260,18011.24,18012.51,17961.13,17961.13,0
1,18021.89,18022.85,18006.87,18010.94,0
2,18043.31,18053.68,18021.15,18021.75,0
3,18049.91,18050.71,18040.17,18044.51,0
4,18064.69,18064.69,18050.58,18050.58,0
5,18067.06,18077.07,18063.39,18064.33,0
6,18070.53,18070.53,18060.26,18065.39,0
7,18070,18074.9,18066.7,18069.26,0
8,18075.3,18078.94,18070.8,18070.8,0
9,18075.8,18080.04,18074.97,18074.97,0
10,18073.94,18081.28,18073.94,18075.4,0
11,18063.13,18076.34,18062.79,18075.6,0
12,18056.35,18064.13,18055.59,18063.03,0
13,18063.33,18064.46,18056.49,18056.49,0
14,18066.33,18068.73,18064.73,18064.73,0
15,18069.73,18071.6,18066.16,18067.2,0
16,18089.12,18090.42,18070.03,18070.03,0
17,18089.62,18091.35,18086.25,18089.52,0
18,18083.91,18090.18,18083.85,18089.42,0
19,18081.64,18084.11,18080.61,18084.11,0
20,18096.16,18097.49,18082.91,18082.91,0
21,18100.96,18101.56,18096.13,18096.13,0
22,18096.29,18102.1,18095.12,18101.13,0
23,18096.02,18099.63,18095.89,18096.29,0
24,18099.23,18101.56,18094.86,18096.29,0
25,18088.55,18097.99,18087.35,18097.99,0
26,18087.82,18088.62,18084.01,18088.55,0
27,18082.68,18088.82,18081.74,18087.82,0
28,18075.14,18084.81,18075.14,18082.54,0
29,18075,18077.71,18072.94,18073.67,0
30,18084.15,18084.48,18073.97,18075.2,0
31,18090.48,18092.02,18081.36,18084.08,0
32,18098.1,18098.66,18089.02,18090.45,0
33,18099.69,18101.89,18097.91,18098.03,0
34,18095.96,18100.26,18093.92,18099.56,0
35,18095.62,18097.59,18094.49,18095.96,0
36,18091.62,18098.89,18091.62,18096.49,0
37,18092.85,18093.59,18089.05,18091.59,0
38,18091.72,18097.76,18091.45,18092.12,0
39,18092.09,18093.87,18089.72,18091.79,0
40,18090.18,18091.57,18087.88,18091.57,0
41,18090.28,18091.89,18087.98,18090.18,0
42,18091.82,18091.82,18087.62,18090.22,0
43,18094.66,18098.09,18091.95,18091.95,0
44,18093.35,18097.96,18093.29,18094.72,0
45,18090.48,18093.42,18087.85,18093.15,0
46,18088.82,18093.85,18085.65,18091.62,0
47,18093.1,18093.1,18088.52,18089.02,0
48,18098.36,18100.19,18093.05,18093.39,0
49,18096.56,18100.73,18096.49,18099.26,0
50,18096.99,18100.13,18096.76,18096.96,0
51,18102.96,18103.46,18096.62,18097.19,0
52,18098.15,18102.83,18098.15,18102.83,0
53,18097.22,18098.86,18096.76,18098.09,0
54,18100.33,18100.69,18096.36,18097.12,0
55,18103.6,18104.83,18099.99,18100.19,0
56,18097.89,18103,18097.89,18101.7,0
57,18098.89,18099.63,18095.86,18097.56,0
58,18098.79,18100.49,18098.49,18098.96,0
59,18098.56,18100.11,18098.36,18098.84,0
